Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us,Desc_quota,Valor_€
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Esportiu,Quota_íntegra,449.81
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Residencial,Quota_íntegra,483964.32
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Sanitat,Quota_íntegra,24330.83
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Turisme i Hostaleria,Quota_íntegra,172074.66
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Residencial,Quota_íntegra,746725.61
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Espectacles,Quota_íntegra,65400.23
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Religiós,Quota_íntegra,35058.5
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Sanitat,Quota_íntegra,12792.47
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Esportiu,Quota_íntegra,21325
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Indústria,Quota_íntegra,11374.77
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Comerç,Quota_íntegra,3741.42
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Solars,Quota_íntegra,144706.12
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Aparcament,Quota_íntegra,23382.95
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Oficines,Quota_íntegra,4623
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Sanitat,Quota_íntegra,13216.14
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Esportiu,Quota_íntegra,4969.31
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Residencial,Quota_íntegra,601714.23
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Ensenyament i Cultura,Quota_íntegra,10166.28
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Oficines,Quota_íntegra,2723.89
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Solars,Quota_íntegra,34626.73
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Comerç,Quota_íntegra,14899.36
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Turisme i Hostaleria,Quota_íntegra,6199.97
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Aparcament,Quota_íntegra,15080.42
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Solars,Quota_íntegra,144545.59
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Esportiu,Quota_íntegra,19516.38
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Oficines,Quota_íntegra,63836.84
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Aparcament,Quota_íntegra,8964.13
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Ensenyament i Cultura,Quota_íntegra,212301.51
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Sanitat,Quota_íntegra,177464.59
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Residencial,Quota_íntegra,787925.86
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Religiós,Quota_íntegra,36735.3
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Indústria,Quota_íntegra,2920.22
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Religiós,Quota_íntegra,100259.26
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Turisme i Hostaleria,Quota_íntegra,1141.59
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Solars,Quota_íntegra,142403.76
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Aparcament,Quota_íntegra,73865.82
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Comerç,Quota_íntegra,448.45
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Ensenyament i Cultura,Quota_íntegra,459136.91
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Sanitat,Quota_íntegra,72392.19
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Residencial,Quota_íntegra,655025.95
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Esportiu,Quota_íntegra,3601.95
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Oficines,Quota_íntegra,100759.54
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Esportiu,Quota_íntegra,18617.83
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Indústria,Quota_íntegra,2894.08
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Administracions Publiques,Quota_íntegra,17446.92
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Residencial,Quota_íntegra,1780111.99
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Religiós,Quota_íntegra,25054.56
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Oficines,Quota_íntegra,32982.66
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Comerç,Quota_íntegra,69004.42
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Ensenyament i Cultura,Quota_íntegra,500140.63
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Solars,Quota_íntegra,35578.19
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Sanitat,Quota_íntegra,310212.7
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Aparcament,Quota_íntegra,114880.33
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Oficines,Quota_íntegra,4435.75
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Solars,Quota_íntegra,63267.09
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Residencial,Quota_íntegra,1011822.75
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Aparcament,Quota_íntegra,65749.63
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Esportiu,Quota_íntegra,11510.13
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Ensenyament i Cultura,Quota_íntegra,172478.6
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Sanitat,Quota_íntegra,35405.23
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Comerç,Quota_íntegra,21394.5
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Turisme i Hostaleria,Quota_íntegra,19279.63
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Indústria,Quota_íntegra,148.74
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Indústria,Quota_íntegra,2679.01
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Turisme i Hostaleria,Quota_íntegra,89445.61
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Aparcament,Quota_íntegra,120859.85
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Residencial,Quota_íntegra,1117318.51
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Ensenyament i Cultura,Quota_íntegra,578399.93
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Esportiu,Quota_íntegra,54194.32
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Religiós,Quota_íntegra,43467.64
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Oficines,Quota_íntegra,40764.23
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Comerç,Quota_íntegra,59804.14
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Sanitat,Quota_íntegra,160167.53
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Solars,Quota_íntegra,19985.63
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Aparcament,Quota_íntegra,69216.78
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Religiós,Quota_íntegra,26443.45
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Indústria,Quota_íntegra,2311.72
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Solars,Quota_íntegra,2444.62
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Esportiu,Quota_íntegra,15868.99
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Oficines,Quota_íntegra,6810.66
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Sanitat,Quota_íntegra,23413.92
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Turisme i Hostaleria,Quota_íntegra,4186.12
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Residencial,Quota_íntegra,865598.29
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Ensenyament i Cultura,Quota_íntegra,63347.14
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Comerç,Quota_íntegra,122838.87
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Administracions Publiques,Quota_íntegra,9673.92
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Turisme i Hostaleria,Quota_íntegra,10602.27
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Oficines,Quota_íntegra,14261.31
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Comerç,Quota_íntegra,51728.56
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Esportiu,Quota_íntegra,1359.32
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Solars,Quota_íntegra,230.65
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Sanitat,Quota_íntegra,13847.73
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Ensenyament i Cultura,Quota_íntegra,22978.31
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Residencial,Quota_íntegra,709145.31
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Aparcament,Quota_íntegra,44956.84
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Residencial,Quota_íntegra,661443.59
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Aparcament,Quota_íntegra,29186.75
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Indústria,Quota_íntegra,51.7
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Solars,Quota_íntegra,814.82
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Sanitat,Quota_íntegra,1701.46
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Comerç,Quota_íntegra,41611.01
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Ensenyament i Cultura,Quota_íntegra,10639.38
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Oficines,Quota_íntegra,14422.76
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Sanitat,Quota_íntegra,707.2
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Aparcament,Quota_íntegra,38257.13
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Residencial,Quota_íntegra,631264.18
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Comerç,Quota_íntegra,50707.95
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Oficines,Quota_íntegra,224671.44
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Ensenyament i Cultura,Quota_íntegra,226173.78
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Indústria,Quota_íntegra,754.76
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Solars,Quota_íntegra,1421.84
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Oficines,Quota_íntegra,5657.17
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Solars,Quota_íntegra,1616.98
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Comerç,Quota_íntegra,56618.57
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Residencial,Quota_íntegra,765366.43
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Aparcament,Quota_íntegra,35394.93
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Esportiu,Quota_íntegra,953.45
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Sanitat,Quota_íntegra,7234.31
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Oficines,Quota_íntegra,79587.4
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Comerç,Quota_íntegra,51399.77
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Turisme i Hostaleria,Quota_íntegra,969.33
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Solars,Quota_íntegra,3166.46
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Aparcament,Quota_íntegra,87089.2
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Residencial,Quota_íntegra,905658.8
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Administracions Publiques,Quota_íntegra,4177.51
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Indústria,Quota_íntegra,22293.14
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Aparcament,Quota_íntegra,81523.43
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Ensenyament i Cultura,Quota_íntegra,4497.15
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Residencial,Quota_íntegra,792993.63
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Oficines,Quota_íntegra,19766.49
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Esportiu,Quota_íntegra,3456.31
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Comerç,Quota_íntegra,81335.93
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Solars,Quota_íntegra,23177.5
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Sanitat,Quota_íntegra,3209.32
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Turisme i Hostaleria,Quota_íntegra,29118.67
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Oficines,Quota_íntegra,473.76
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Comerç,Quota_íntegra,40200.77
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Indústria,Quota_íntegra,11761.12
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Aparcament,Quota_íntegra,20589.08
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Residencial,Quota_íntegra,872597.28
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Ensenyament i Cultura,Quota_íntegra,954.38
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Ensenyament i Cultura,Quota_íntegra,28466.68
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Sanitat,Quota_íntegra,341405.11
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Oficines,Quota_íntegra,3024.86
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Aparcament,Quota_íntegra,35234.23
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Esportiu,Quota_íntegra,1045.2
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Residencial,Quota_íntegra,954194.92
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Solars,Quota_íntegra,36585.46
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Turisme i Hostaleria,Quota_íntegra,28942.97
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Religiós,Quota_íntegra,26055.69
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Comerç,Quota_íntegra,7165.79
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Aparcament,Quota_íntegra,44804.55
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Ensenyament i Cultura,Quota_íntegra,1925.13
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Comerç,Quota_íntegra,83304.48
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Esportiu,Quota_íntegra,758.17
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Oficines,Quota_íntegra,16384.43
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Residencial,Quota_íntegra,589520.94
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Sanitat,Quota_íntegra,99936.6
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Comerç,Quota_íntegra,55289.76
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Sanitat,Quota_íntegra,6969.95
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Oficines,Quota_íntegra,18473.05
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Aparcament,Quota_íntegra,159064.53
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Residencial,Quota_íntegra,1110129.29
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Solars,Quota_íntegra,431.84
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Ensenyament i Cultura,Quota_íntegra,7768.98
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Residencial,Quota_íntegra,703727.48
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Aparcament,Quota_íntegra,47119.51
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Solars,Quota_íntegra,1192.17
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Oficines,Quota_íntegra,149824
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Indústria,Quota_íntegra,4536.69
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Sanitat,Quota_íntegra,2042.4
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Comerç,Quota_íntegra,46116.12
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Residencial,Quota_íntegra,1164503.49
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Aparcament,Quota_íntegra,162363.07
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Ensenyament i Cultura,Quota_íntegra,157824.57
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Administracions Publiques,Quota_íntegra,863.49
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Solars,Quota_íntegra,8183.71
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Comerç,Quota_íntegra,156471.04
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Oficines,Quota_íntegra,373133.17
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Aparcament,Quota_íntegra,94981.52
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Oficines,Quota_íntegra,52786.9
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Ensenyament i Cultura,Quota_íntegra,71315.79
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Comerç,Quota_íntegra,42365.96
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Esportiu,Quota_íntegra,1526.47
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Solars,Quota_íntegra,3310.47
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Sanitat,Quota_íntegra,202990.65
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Residencial,Quota_íntegra,1084513.06
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Religiós,Quota_íntegra,17206.46
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Residencial,Quota_íntegra,742163.94
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Ensenyament i Cultura,Quota_íntegra,423727.39
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Esportiu,Quota_íntegra,41939.51
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Solars,Quota_íntegra,1651.64
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Turisme i Hostaleria,Quota_íntegra,17594.13
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Oficines,Quota_íntegra,28798.15
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Aparcament,Quota_íntegra,64451.01
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Comerç,Quota_íntegra,68056.82
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Sanitat,Quota_íntegra,88888.46
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Aparcament,Quota_íntegra,72821.69
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Comerç,Quota_íntegra,24453.97
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Residencial,Quota_íntegra,1475049.26
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Solars,Quota_íntegra,363.63
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Oficines,Quota_íntegra,68278.54
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Aparcament,Quota_íntegra,74194.88
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Esportiu,Quota_íntegra,273.9
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Turisme i Hostaleria,Quota_íntegra,6671.27
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Residencial,Quota_íntegra,914993.73
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Ensenyament i Cultura,Quota_íntegra,176864.98
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Sanitat,Quota_íntegra,6227.77
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Religiós,Quota_íntegra,3220.32
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Comerç,Quota_íntegra,24579.24
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Oficines,Quota_íntegra,107422.15
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Solars,Quota_íntegra,36.82
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Residencial,Quota_íntegra,1049447.61
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Comerç,Quota_íntegra,15780.63
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Oficines,Quota_íntegra,47516.05
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Aparcament,Quota_íntegra,38207.5
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Sanitat,Quota_íntegra,9540.44
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Turisme i Hostaleria,Quota_íntegra,88205.89
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Esportiu,Quota_íntegra,11143.24
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Comerç,Quota_íntegra,25689.29
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Solars,Quota_íntegra,101.04
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Aparcament,Quota_íntegra,65273.53
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Oficines,Quota_íntegra,95878.14
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Sanitat,Quota_íntegra,68655.37
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Residencial,Quota_íntegra,1152609.95
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Solars,Quota_íntegra,296.01
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Sanitat,Quota_íntegra,5067.49
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Oficines,Quota_íntegra,68956.54
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Religiós,Quota_íntegra,10972.53
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Aparcament,Quota_íntegra,59755.79
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Comerç,Quota_íntegra,17665.49
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Residencial,Quota_íntegra,932241.3
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Ensenyament i Cultura,Quota_íntegra,91685.68
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Sanitat,Quota_íntegra,217750.32
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Residencial,Quota_íntegra,1284814.77
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Solars,Quota_íntegra,9218.99
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Comerç,Quota_íntegra,14766.16
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Oficines,Quota_íntegra,51154.34
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Religiós,Quota_íntegra,7240.09
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Aparcament,Quota_íntegra,81761.11
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Ensenyament i Cultura,Quota_íntegra,2473.92
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Solars,Quota_íntegra,3205.38
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Sanitat,Quota_íntegra,24344.28
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Aparcament,Quota_íntegra,98371.49
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Comerç,Quota_íntegra,32297.41
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Oficines,Quota_íntegra,206666.45
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Residencial,Quota_íntegra,1093199.65
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Indústria,Quota_íntegra,10580.25
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Religiós,Quota_íntegra,21615.3
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Administracions Publiques,Quota_íntegra,9795.66
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Turisme i Hostaleria,Quota_íntegra,59178.77
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Esportiu,Quota_íntegra,37943.62
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Ensenyament i Cultura,Quota_íntegra,432925.9
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Oficines,Quota_íntegra,57313.57
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Aparcament,Quota_íntegra,133900.16
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Sanitat,Quota_íntegra,729049.2
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Residencial,Quota_íntegra,1395424.49
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Comerç,Quota_íntegra,42841.02
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Solars,Quota_íntegra,24354.7
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Comerç,Quota_íntegra,51994.43
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Oficines,Quota_íntegra,103595.9
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Ensenyament i Cultura,Quota_íntegra,933599.53
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Turisme i Hostaleria,Quota_íntegra,7794.34
