Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_sup,Superficie_m2
2025,4,Les Corts,20,la Maternitat i Sant Ramon,46,Superfície_serveis,18787
2025,4,Les Corts,20,la Maternitat i Sant Ramon,47,Superfície_serveis,13927
2025,4,Les Corts,20,la Maternitat i Sant Ramon,48,Superfície_serveis,13557
2025,4,Les Corts,20,la Maternitat i Sant Ramon,49,Superfície_serveis,24924
2025,4,Les Corts,20,la Maternitat i Sant Ramon,84,Superfície_serveis,12821
2025,4,Les Corts,21,Pedralbes,50,Superfície_serveis,31736
2025,4,Les Corts,21,Pedralbes,51,Superfície_serveis,8471
2025,4,Les Corts,21,Pedralbes,52,Superfície_serveis,46525
2025,4,Les Corts,21,Pedralbes,53,Superfície_serveis,15500
2025,4,Les Corts,21,Pedralbes,54,Superfície_serveis,11508
2025,4,Les Corts,21,Pedralbes,55,Superfície_serveis,84134
2025,4,Les Corts,21,Pedralbes,56,Superfície_serveis,48736
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Superfície_serveis,323
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Superfície_serveis,5078
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Superfície_serveis,6773
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Superfície_serveis,3066
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Superfície_serveis,773
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Superfície_serveis,40171
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Superfície_serveis,27405
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Superfície_serveis,18993
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Superfície_serveis,19493
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Superfície_serveis,12916
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Superfície_serveis,11246
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Superfície_serveis,10612
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Superfície_serveis,12488
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Superfície_serveis,20583
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Superfície_serveis,18853
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Superfície_serveis,12720
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Superfície_serveis,25395
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Superfície_serveis,6489
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Superfície_serveis,28861
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Superfície_serveis,16106
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Superfície_serveis,27150
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Superfície_serveis,23802
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Superfície_serveis,14631
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Superfície_serveis,30496
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Superfície_serveis,25552
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Superfície_serveis,25168
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Superfície_serveis,28713
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Superfície_serveis,21531
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Superfície_serveis,30546
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Superfície_serveis,31869
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Superfície_serveis,23166
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Superfície_serveis,25845
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,Superfície_serveis,16077
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,Superfície_serveis,8025
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,Superfície_serveis,13377
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,Superfície_serveis,39487
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,Superfície_serveis,16288
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,Superfície_serveis,14464
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,Superfície_serveis,29154
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,Superfície_serveis,12492
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,Superfície_serveis,15331
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,Superfície_serveis,12493
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,Superfície_serveis,16613
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,Superfície_serveis,8935
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,Superfície_serveis,17899
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,Superfície_serveis,18613
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,Superfície_serveis,14993
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,Superfície_serveis,13097
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,Superfície_serveis,32106
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,Superfície_serveis,25070
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,Superfície_serveis,38194
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,Superfície_serveis,24668
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,Superfície_serveis,33889
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,Superfície_serveis,24144
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,Superfície_serveis,26682
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,Superfície_serveis,16368
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,Superfície_serveis,34102
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,Superfície_serveis,22469
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,Superfície_serveis,21110
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,Superfície_serveis,16036
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,Superfície_serveis,15198
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,Superfície_serveis,15514
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,Superfície_serveis,19171
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,Superfície_serveis,15821
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,Superfície_serveis,24934
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,Superfície_serveis,21630
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,Superfície_serveis,31239
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,Superfície_serveis,29072
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,Superfície_serveis,25341
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,Superfície_serveis,13623
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,Superfície_serveis,22369
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,Superfície_serveis,17749
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,Superfície_serveis,22396
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,Superfície_serveis,23425
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,Superfície_serveis,18973
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,Superfície_serveis,18576
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,Superfície_serveis,13869
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,Superfície_serveis,22838
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,Superfície_serveis,11931
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,Superfície_serveis,8310
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,Superfície_serveis,14703
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,Superfície_serveis,14072
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,Superfície_serveis,13948
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,Superfície_serveis,9335
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,Superfície_serveis,8997
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,Superfície_serveis,15287
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,Superfície_serveis,13439
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,Superfície_serveis,14948
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,Superfície_serveis,17206
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,Superfície_serveis,12678
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,Superfície_serveis,12181
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,Superfície_serveis,18883
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,Superfície_serveis,21244
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,Superfície_serveis,30827
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,Superfície_serveis,14359
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,Superfície_serveis,10388
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,Superfície_serveis,13363
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,Superfície_serveis,11468
2025,6,Gràcia,28,Vallcarca i els Penitents,1,Superfície_serveis,12038
2025,6,Gràcia,28,Vallcarca i els Penitents,2,Superfície_serveis,9217
2025,6,Gràcia,28,Vallcarca i els Penitents,3,Superfície_serveis,14506
2025,6,Gràcia,28,Vallcarca i els Penitents,4,Superfície_serveis,9456
2025,6,Gràcia,28,Vallcarca i els Penitents,6,Superfície_serveis,11070
2025,6,Gràcia,28,Vallcarca i els Penitents,7,Superfície_serveis,27763
2025,6,Gràcia,28,Vallcarca i els Penitents,8,Superfície_serveis,13153
2025,6,Gràcia,28,Vallcarca i els Penitents,9,Superfície_serveis,7819
2025,6,Gràcia,28,Vallcarca i els Penitents,10,Superfície_serveis,6591
2025,6,Gràcia,28,Vallcarca i els Penitents,11,Superfície_serveis,6052
2025,6,Gràcia,28,Vallcarca i els Penitents,12,Superfície_serveis,4923
2025,6,Gràcia,29,el Coll,13,Superfície_serveis,11828
2025,6,Gràcia,29,el Coll,14,Superfície_serveis,7114
2025,6,Gràcia,29,el Coll,15,Superfície_serveis,7739
2025,6,Gràcia,29,el Coll,16,Superfície_serveis,8358
2025,6,Gràcia,29,el Coll,17,Superfície_serveis,11130
2025,6,Gràcia,30,la Salut,18,Superfície_serveis,13116
2025,6,Gràcia,30,la Salut,19,Superfície_serveis,7511
2025,6,Gràcia,30,la Salut,20,Superfície_serveis,10008
2025,6,Gràcia,30,la Salut,21,Superfície_serveis,14654
2025,6,Gràcia,30,la Salut,22,Superfície_serveis,5884
2025,6,Gràcia,30,la Salut,23,Superfície_serveis,5644
2025,6,Gràcia,30,la Salut,24,Superfície_serveis,14561
2025,6,Gràcia,30,la Salut,25,Superfície_serveis,9973
2025,6,Gràcia,30,la Salut,26,Superfície_serveis,7832
2025,6,Gràcia,30,la Salut,27,Superfície_serveis,7916
2025,6,Gràcia,31,la Vila de Gràcia,28,Superfície_serveis,8063
2025,6,Gràcia,31,la Vila de Gràcia,29,Superfície_serveis,13082
2025,6,Gràcia,31,la Vila de Gràcia,30,Superfície_serveis,7228
2025,6,Gràcia,31,la Vila de Gràcia,31,Superfície_serveis,6566
2025,6,Gràcia,31,la Vila de Gràcia,32,Superfície_serveis,6590
2025,6,Gràcia,31,la Vila de Gràcia,33,Superfície_serveis,10280
2025,6,Gràcia,31,la Vila de Gràcia,34,Superfície_serveis,6696
2025,6,Gràcia,31,la Vila de Gràcia,35,Superfície_serveis,6173
2025,6,Gràcia,31,la Vila de Gràcia,36,Superfície_serveis,11075
2025,6,Gràcia,31,la Vila de Gràcia,37,Superfície_serveis,13628
2025,6,Gràcia,31,la Vila de Gràcia,38,Superfície_serveis,10768
2025,6,Gràcia,31,la Vila de Gràcia,39,Superfície_serveis,17816
2025,6,Gràcia,31,la Vila de Gràcia,40,Superfície_serveis,14493
2025,6,Gràcia,31,la Vila de Gràcia,41,Superfície_serveis,13623
2025,6,Gràcia,31,la Vila de Gràcia,42,Superfície_serveis,14439
2025,6,Gràcia,31,la Vila de Gràcia,43,Superfície_serveis,9921
2025,6,Gràcia,31,la Vila de Gràcia,44,Superfície_serveis,23472
2025,6,Gràcia,31,la Vila de Gràcia,45,Superfície_serveis,13419
2025,6,Gràcia,31,la Vila de Gràcia,46,Superfície_serveis,5599
2025,6,Gràcia,31,la Vila de Gràcia,47,Superfície_serveis,6726
2025,6,Gràcia,31,la Vila de Gràcia,48,Superfície_serveis,7641
2025,6,Gràcia,31,la Vila de Gràcia,49,Superfície_serveis,7464
2025,6,Gràcia,31,la Vila de Gràcia,50,Superfície_serveis,10080
2025,6,Gràcia,31,la Vila de Gràcia,51,Superfície_serveis,10285
2025,6,Gràcia,31,la Vila de Gràcia,52,Superfície_serveis,9396
2025,6,Gràcia,31,la Vila de Gràcia,53,Superfície_serveis,8534
2025,6,Gràcia,31,la Vila de Gràcia,54,Superfície_serveis,11312
2025,6,Gràcia,31,la Vila de Gràcia,55,Superfície_serveis,13214
2025,6,Gràcia,31,la Vila de Gràcia,56,Superfície_serveis,6047
2025,6,Gràcia,31,la Vila de Gràcia,57,Superfície_serveis,11790
2025,6,Gràcia,31,la Vila de Gràcia,58,Superfície_serveis,12824
2025,6,Gràcia,31,la Vila de Gràcia,59,Superfície_serveis,12420
2025,6,Gràcia,31,la Vila de Gràcia,60,Superfície_serveis,11496
2025,6,Gràcia,31,la Vila de Gràcia,61,Superfície_serveis,8228
2025,6,Gràcia,31,la Vila de Gràcia,62,Superfície_serveis,5455
2025,6,Gràcia,31,la Vila de Gràcia,63,Superfície_serveis,13584
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Superfície_serveis,13347
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,Superfície_serveis,6196
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,Superfície_serveis,5819
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,Superfície_serveis,14263
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,Superfície_serveis,10980
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Superfície_serveis,5413
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Superfície_serveis,12610
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Superfície_serveis,14255
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Superfície_serveis,12574
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Superfície_serveis,6232
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Superfície_serveis,5974
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Superfície_serveis,7722
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Superfície_serveis,14426
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Superfície_serveis,7877
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Superfície_serveis,12776
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Superfície_serveis,7499
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Superfície_serveis,6062
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Superfície_serveis,7070
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Superfície_serveis,12878
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,Superfície_serveis,9803
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,Superfície_serveis,10100
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,Superfície_serveis,11233
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,Superfície_serveis,12898
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,Superfície_serveis,23872
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,Superfície_serveis,10644
2025,7,Horta-Guinardó,33,el Baix Guinardó,1,Superfície_serveis,8453
2025,7,Horta-Guinardó,33,el Baix Guinardó,2,Superfície_serveis,15724
2025,7,Horta-Guinardó,33,el Baix Guinardó,3,Superfície_serveis,8498
2025,7,Horta-Guinardó,33,el Baix Guinardó,4,Superfície_serveis,8195
2025,7,Horta-Guinardó,33,el Baix Guinardó,5,Superfície_serveis,8028
2025,7,Horta-Guinardó,33,el Baix Guinardó,6,Superfície_serveis,5933
2025,7,Horta-Guinardó,33,el Baix Guinardó,7,Superfície_serveis,10682
2025,7,Horta-Guinardó,33,el Baix Guinardó,8,Superfície_serveis,9267
2025,7,Horta-Guinardó,33,el Baix Guinardó,9,Superfície_serveis,7927
2025,7,Horta-Guinardó,33,el Baix Guinardó,10,Superfície_serveis,6293
2025,7,Horta-Guinardó,33,el Baix Guinardó,11,Superfície_serveis,7657
2025,7,Horta-Guinardó,33,el Baix Guinardó,12,Superfície_serveis,13016
2025,7,Horta-Guinardó,33,el Baix Guinardó,13,Superfície_serveis,11196
2025,7,Horta-Guinardó,33,el Baix Guinardó,14,Superfície_serveis,2776
2025,7,Horta-Guinardó,33,el Baix Guinardó,15,Superfície_serveis,6335
2025,7,Horta-Guinardó,33,el Baix Guinardó,16,Superfície_serveis,8721
2025,7,Horta-Guinardó,33,el Baix Guinardó,17,Superfície_serveis,8251
2025,7,Horta-Guinardó,33,el Baix Guinardó,18,Superfície_serveis,6957
2025,7,Horta-Guinardó,33,el Baix Guinardó,19,Superfície_serveis,10043
2025,7,Horta-Guinardó,34,Can Baró,20,Superfície_serveis,9881
2025,7,Horta-Guinardó,34,Can Baró,21,Superfície_serveis,5125
2025,7,Horta-Guinardó,34,Can Baró,22,Superfície_serveis,6418
2025,7,Horta-Guinardó,34,Can Baró,23,Superfície_serveis,5660
2025,7,Horta-Guinardó,34,Can Baró,24,Superfície_serveis,8267
2025,7,Horta-Guinardó,34,Can Baró,25,Superfície_serveis,7755
2025,7,Horta-Guinardó,34,Can Baró,26,Superfície_serveis,4525
2025,7,Horta-Guinardó,35,el Guinardó,27,Superfície_serveis,9927
2025,7,Horta-Guinardó,35,el Guinardó,28,Superfície_serveis,6546
2025,7,Horta-Guinardó,35,el Guinardó,29,Superfície_serveis,5571
2025,7,Horta-Guinardó,35,el Guinardó,30,Superfície_serveis,6549
2025,7,Horta-Guinardó,35,el Guinardó,31,Superfície_serveis,9712
2025,7,Horta-Guinardó,35,el Guinardó,32,Superfície_serveis,8649
2025,7,Horta-Guinardó,35,el Guinardó,33,Superfície_serveis,13573
2025,7,Horta-Guinardó,35,el Guinardó,34,Superfície_serveis,16285
2025,7,Horta-Guinardó,35,el Guinardó,35,Superfície_serveis,11261
2025,7,Horta-Guinardó,35,el Guinardó,36,Superfície_serveis,11014
2025,7,Horta-Guinardó,35,el Guinardó,37,Superfície_serveis,8658
2025,7,Horta-Guinardó,35,el Guinardó,38,Superfície_serveis,5627
2025,7,Horta-Guinardó,35,el Guinardó,39,Superfície_serveis,10544
2025,7,Horta-Guinardó,35,el Guinardó,40,Superfície_serveis,14274
2025,7,Horta-Guinardó,35,el Guinardó,41,Superfície_serveis,6454
2025,7,Horta-Guinardó,35,el Guinardó,42,Superfície_serveis,14724
2025,7,Horta-Guinardó,35,el Guinardó,43,Superfície_serveis,9745
2025,7,Horta-Guinardó,35,el Guinardó,44,Superfície_serveis,8743
2025,7,Horta-Guinardó,35,el Guinardó,45,Superfície_serveis,10690
2025,7,Horta-Guinardó,35,el Guinardó,46,Superfície_serveis,7957
2025,7,Horta-Guinardó,35,el Guinardó,47,Superfície_serveis,8027
2025,7,Horta-Guinardó,35,el Guinardó,48,Superfície_serveis,6578
2025,7,Horta-Guinardó,35,el Guinardó,49,Superfície_serveis,6699
2025,7,Horta-Guinardó,35,el Guinardó,50,Superfície_serveis,8962
2025,7,Horta-Guinardó,35,el Guinardó,51,Superfície_serveis,10049
2025,7,Horta-Guinardó,36,la Font d'en Fargues,52,Superfície_serveis,10158
2025,7,Horta-Guinardó,36,la Font d'en Fargues,53,Superfície_serveis,8302
2025,7,Horta-Guinardó,36,la Font d'en Fargues,54,Superfície_serveis,13595
2025,7,Horta-Guinardó,36,la Font d'en Fargues,55,Superfície_serveis,14741
2025,7,Horta-Guinardó,36,la Font d'en Fargues,56,Superfície_serveis,5491
2025,7,Horta-Guinardó,36,la Font d'en Fargues,57,Superfície_serveis,6585
2025,7,Horta-Guinardó,36,la Font d'en Fargues,58,Superfície_serveis,5803
2025,7,Horta-Guinardó,37,el Carmel,59,Superfície_serveis,5079
2025,7,Horta-Guinardó,37,el Carmel,60,Superfície_serveis,6085
2025,7,Horta-Guinardó,37,el Carmel,61,Superfície_serveis,4074
2025,7,Horta-Guinardó,37,el Carmel,62,Superfície_serveis,10268
2025,7,Horta-Guinardó,37,el Carmel,63,Superfície_serveis,5142
2025,7,Horta-Guinardó,37,el Carmel,64,Superfície_serveis,10531
2025,7,Horta-Guinardó,37,el Carmel,65,Superfície_serveis,8942
2025,7,Horta-Guinardó,37,el Carmel,66,Superfície_serveis,7322
2025,7,Horta-Guinardó,37,el Carmel,67,Superfície_serveis,5721
2025,7,Horta-Guinardó,37,el Carmel,68,Superfície_serveis,4167
2025,7,Horta-Guinardó,37,el Carmel,69,Superfície_serveis,5026
2025,7,Horta-Guinardó,37,el Carmel,70,Superfície_serveis,10287
2025,7,Horta-Guinardó,37,el Carmel,71,Superfície_serveis,8937
2025,7,Horta-Guinardó,37,el Carmel,72,Superfície_serveis,6824
2025,7,Horta-Guinardó,37,el Carmel,73,Superfície_serveis,3510
2025,7,Horta-Guinardó,37,el Carmel,74,Superfície_serveis,4751
2025,7,Horta-Guinardó,37,el Carmel,75,Superfície_serveis,3920
2025,7,Horta-Guinardó,37,el Carmel,76,Superfície_serveis,4937
2025,7,Horta-Guinardó,37,el Carmel,77,Superfície_serveis,5198
2025,7,Horta-Guinardó,37,el Carmel,78,Superfície_serveis,7302
2025,7,Horta-Guinardó,37,el Carmel,79,Superfície_serveis,9113
2025,7,Horta-Guinardó,37,el Carmel,80,Superfície_serveis,12053
2025,7,Horta-Guinardó,38,la Teixonera,81,Superfície_serveis,11353
2025,7,Horta-Guinardó,38,la Teixonera,82,Superfície_serveis,7066
2025,7,Horta-Guinardó,38,la Teixonera,83,Superfície_serveis,5978
2025,7,Horta-Guinardó,38,la Teixonera,84,Superfície_serveis,5982
2025,7,Horta-Guinardó,38,la Teixonera,85,Superfície_serveis,7343
2025,7,Horta-Guinardó,38,la Teixonera,86,Superfície_serveis,5374
2025,7,Horta-Guinardó,38,la Teixonera,87,Superfície_serveis,9950
2025,7,Horta-Guinardó,38,la Teixonera,88,Superfície_serveis,18158
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,Superfície_serveis,9792
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,Superfície_serveis,5726
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,Superfície_serveis,3843
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,Superfície_serveis,4857
2025,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,Superfície_serveis,8736
2025,7,Horta-Guinardó,40,Montbau,94,Superfície_serveis,7931
2025,7,Horta-Guinardó,40,Montbau,95,Superfície_serveis,6319
2025,7,Horta-Guinardó,40,Montbau,96,Superfície_serveis,4910
2025,7,Horta-Guinardó,40,Montbau,97,Superfície_serveis,2703
2025,7,Horta-Guinardó,41,la Vall d'Hebron,98,Superfície_serveis,20676
2025,7,Horta-Guinardó,41,la Vall d'Hebron,99,Superfície_serveis,0
2025,7,Horta-Guinardó,41,la Vall d'Hebron,100,Superfície_serveis,2917
2025,7,Horta-Guinardó,41,la Vall d'Hebron,101,Superfície_serveis,8768
2025,7,Horta-Guinardó,42,la Clota,102,Superfície_serveis,19467
2025,7,Horta-Guinardó,43,Horta,103,Superfície_serveis,4510
2025,7,Horta-Guinardó,43,Horta,104,Superfície_serveis,4396
2025,7,Horta-Guinardó,43,Horta,105,Superfície_serveis,5890
2025,7,Horta-Guinardó,43,Horta,106,Superfície_serveis,7089
2025,7,Horta-Guinardó,43,Horta,107,Superfície_serveis,8159
2025,7,Horta-Guinardó,43,Horta,108,Superfície_serveis,5227
2025,7,Horta-Guinardó,43,Horta,109,Superfície_serveis,4894
2025,7,Horta-Guinardó,43,Horta,110,Superfície_serveis,5960
2025,7,Horta-Guinardó,43,Horta,111,Superfície_serveis,4806
2025,7,Horta-Guinardó,43,Horta,112,Superfície_serveis,5070
2025,7,Horta-Guinardó,43,Horta,113,Superfície_serveis,4969
2025,7,Horta-Guinardó,43,Horta,114,Superfície_serveis,6464
2025,7,Horta-Guinardó,43,Horta,115,Superfície_serveis,7450
2025,7,Horta-Guinardó,43,Horta,116,Superfície_serveis,8072
2025,7,Horta-Guinardó,43,Horta,117,Superfície_serveis,8066
2025,7,Horta-Guinardó,43,Horta,118,Superfície_serveis,8479
2025,7,Horta-Guinardó,43,Horta,119,Superfície_serveis,8267
2025,7,Horta-Guinardó,43,Horta,120,Superfície_serveis,4883
2025,7,Horta-Guinardó,43,Horta,121,Superfície_serveis,8724
2025,7,Horta-Guinardó,43,Horta,122,Superfície_serveis,10655
2025,7,Horta-Guinardó,43,Horta,123,Superfície_serveis,9043
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,Superfície_serveis,7572
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,Superfície_serveis,11999
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,Superfície_serveis,6410
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,Superfície_serveis,7524
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,Superfície_serveis,7650
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,Superfície_serveis,10958
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,Superfície_serveis,6343
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,Superfície_serveis,10678
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,Superfície_serveis,9778
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,Superfície_serveis,10319
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,Superfície_serveis,9865
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,Superfície_serveis,4579
2025,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,Superfície_serveis,5519
