Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Edat_mitjana
2025,1,Ciutat Vella,1,el Raval,1,99.4
2025,1,Ciutat Vella,1,el Raval,2,108.6
2025,1,Ciutat Vella,1,el Raval,3,109.8
2025,1,Ciutat Vella,1,el Raval,4,94.4
2025,1,Ciutat Vella,1,el Raval,5,119.2
2025,1,Ciutat Vella,1,el Raval,6,128.4
2025,1,Ciutat Vella,1,el Raval,7,105.4
2025,1,Ciutat Vella,1,el Raval,8,119.5
2025,1,Ciutat Vella,1,el Raval,9,107
2025,1,Ciutat Vella,1,el Raval,10,131
2025,1,Ciutat Vella,1,el Raval,11,142.7
2025,1,Ciutat Vella,1,el Raval,12,110.8
2025,1,Ciutat Vella,1,el Raval,13,117.1
2025,1,Ciutat Vella,1,el Raval,14,139.8
2025,1,Ciutat Vella,1,el Raval,15,114.8
2025,1,Ciutat Vella,1,el Raval,16,115.7
2025,1,Ciutat Vella,1,el Raval,17,142
2025,1,Ciutat Vella,1,el Raval,18,112.5
2025,1,Ciutat Vella,1,el Raval,19,145.9
2025,1,Ciutat Vella,1,el Raval,20,121.1
2025,1,Ciutat Vella,1,el Raval,21,113.8
2025,1,Ciutat Vella,2,el Barri Gòtic,22,112.8
2025,1,Ciutat Vella,2,el Barri Gòtic,23,124.4
2025,1,Ciutat Vella,2,el Barri Gòtic,25,172.5
2025,1,Ciutat Vella,2,el Barri Gòtic,26,144.1
2025,1,Ciutat Vella,2,el Barri Gòtic,27,140.4
2025,1,Ciutat Vella,2,el Barri Gòtic,28,121
2025,1,Ciutat Vella,2,el Barri Gòtic,29,114.9
2025,1,Ciutat Vella,2,el Barri Gòtic,30,112.1
2025,1,Ciutat Vella,2,el Barri Gòtic,31,136
2025,1,Ciutat Vella,3,la Barceloneta,32,94.6
2025,1,Ciutat Vella,3,la Barceloneta,33,88.5
2025,1,Ciutat Vella,3,la Barceloneta,34,84.6
2025,1,Ciutat Vella,3,la Barceloneta,35,98.2
2025,1,Ciutat Vella,3,la Barceloneta,36,62.9
2025,1,Ciutat Vella,3,la Barceloneta,37,95.9
2025,1,Ciutat Vella,3,la Barceloneta,38,109.6
2025,1,Ciutat Vella,3,la Barceloneta,39,94.8
2025,1,Ciutat Vella,3,la Barceloneta,40,88.8
2025,1,Ciutat Vella,3,la Barceloneta,41,103.1
2025,1,Ciutat Vella,3,la Barceloneta,42,90.2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,119.9
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,99.1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,132
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,127.3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,133.1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,123.4
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,103.2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,123.6
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,127.7
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,120.6
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,124.6
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,108.3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,87.4
2025,2,L'Eixample,5,el Fort Pienc,1,59
2025,2,L'Eixample,5,el Fort Pienc,2,56.8
2025,2,L'Eixample,5,el Fort Pienc,3,74.9
2025,2,L'Eixample,5,el Fort Pienc,4,62.8
2025,2,L'Eixample,5,el Fort Pienc,5,59.2
2025,2,L'Eixample,5,el Fort Pienc,6,80.3
2025,2,L'Eixample,5,el Fort Pienc,7,66.6
2025,2,L'Eixample,5,el Fort Pienc,8,72.3
2025,2,L'Eixample,5,el Fort Pienc,9,74.1
2025,2,L'Eixample,5,el Fort Pienc,10,65.7
2025,2,L'Eixample,5,el Fort Pienc,11,55.7
2025,2,L'Eixample,5,el Fort Pienc,12,72.4
2025,2,L'Eixample,5,el Fort Pienc,13,82.6
2025,2,L'Eixample,5,el Fort Pienc,14,85.9
2025,2,L'Eixample,5,el Fort Pienc,15,73.3
2025,2,L'Eixample,5,el Fort Pienc,16,67.7
2025,2,L'Eixample,5,el Fort Pienc,17,69.5
2025,2,L'Eixample,5,el Fort Pienc,18,75.2
2025,2,L'Eixample,5,el Fort Pienc,19,61.5
2025,2,L'Eixample,5,el Fort Pienc,20,72.3
2025,2,L'Eixample,6,la Sagrada Família,21,65.1
2025,2,L'Eixample,6,la Sagrada Família,22,84.9
2025,2,L'Eixample,6,la Sagrada Família,23,50.4
2025,2,L'Eixample,6,la Sagrada Família,24,71.8
2025,2,L'Eixample,6,la Sagrada Família,25,67.8
2025,2,L'Eixample,6,la Sagrada Família,26,76.6
2025,2,L'Eixample,6,la Sagrada Família,27,68.1
2025,2,L'Eixample,6,la Sagrada Família,28,78.5
2025,2,L'Eixample,6,la Sagrada Família,29,64.5
2025,2,L'Eixample,6,la Sagrada Família,30,62.9
2025,2,L'Eixample,6,la Sagrada Família,31,75.3
2025,2,L'Eixample,6,la Sagrada Família,32,66.4
2025,2,L'Eixample,6,la Sagrada Família,33,78.2
2025,2,L'Eixample,6,la Sagrada Família,34,76.4
2025,2,L'Eixample,6,la Sagrada Família,35,67.1
2025,2,L'Eixample,6,la Sagrada Família,36,70.7
2025,2,L'Eixample,6,la Sagrada Família,37,60.2
2025,2,L'Eixample,6,la Sagrada Família,38,73.1
2025,2,L'Eixample,6,la Sagrada Família,39,73.5
2025,2,L'Eixample,6,la Sagrada Família,40,80.4
2025,2,L'Eixample,6,la Sagrada Família,41,77.7
2025,2,L'Eixample,6,la Sagrada Família,42,53.9
2025,2,L'Eixample,6,la Sagrada Família,43,64.5
2025,2,L'Eixample,6,la Sagrada Família,44,81.7
2025,2,L'Eixample,6,la Sagrada Família,45,66.4
2025,2,L'Eixample,6,la Sagrada Família,46,71.2
2025,2,L'Eixample,6,la Sagrada Família,47,64.6
2025,2,L'Eixample,6,la Sagrada Família,48,75.3
2025,2,L'Eixample,6,la Sagrada Família,49,73
2025,2,L'Eixample,6,la Sagrada Família,50,76
2025,2,L'Eixample,6,la Sagrada Família,51,95.7
2025,2,L'Eixample,6,la Sagrada Família,52,75.5
2025,2,L'Eixample,6,la Sagrada Família,53,76.6
2025,2,L'Eixample,6,la Sagrada Família,54,76.1
2025,2,L'Eixample,7,la Dreta de l'Eixample,55,83
2025,2,L'Eixample,7,la Dreta de l'Eixample,56,73.1
2025,2,L'Eixample,7,la Dreta de l'Eixample,57,81.1
2025,2,L'Eixample,7,la Dreta de l'Eixample,58,99.1
2025,2,L'Eixample,7,la Dreta de l'Eixample,59,86.1
2025,2,L'Eixample,7,la Dreta de l'Eixample,60,79.5
2025,2,L'Eixample,7,la Dreta de l'Eixample,61,81.3
2025,2,L'Eixample,7,la Dreta de l'Eixample,62,108.2
2025,2,L'Eixample,7,la Dreta de l'Eixample,63,89.7
2025,2,L'Eixample,7,la Dreta de l'Eixample,64,91.9
2025,2,L'Eixample,7,la Dreta de l'Eixample,65,105
2025,2,L'Eixample,7,la Dreta de l'Eixample,66,82.6
2025,2,L'Eixample,7,la Dreta de l'Eixample,67,92
2025,2,L'Eixample,7,la Dreta de l'Eixample,68,99.5
2025,2,L'Eixample,7,la Dreta de l'Eixample,69,96.5
2025,2,L'Eixample,7,la Dreta de l'Eixample,70,92.7
2025,2,L'Eixample,7,la Dreta de l'Eixample,71,92.7
2025,2,L'Eixample,7,la Dreta de l'Eixample,72,93
2025,2,L'Eixample,7,la Dreta de l'Eixample,73,100.1
2025,2,L'Eixample,7,la Dreta de l'Eixample,74,111.7
2025,2,L'Eixample,7,la Dreta de l'Eixample,75,105.5
2025,2,L'Eixample,7,la Dreta de l'Eixample,76,104.7
2025,2,L'Eixample,7,la Dreta de l'Eixample,77,95.2
2025,2,L'Eixample,7,la Dreta de l'Eixample,78,85.6
2025,2,L'Eixample,7,la Dreta de l'Eixample,79,94.2
2025,2,L'Eixample,7,la Dreta de l'Eixample,80,87.2
2025,2,L'Eixample,7,la Dreta de l'Eixample,81,94.5
2025,2,L'Eixample,7,la Dreta de l'Eixample,82,81.7
2025,2,L'Eixample,7,la Dreta de l'Eixample,83,96.6
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,99.2
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,92
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,96.3
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,87.6
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,90.4
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,104.3
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,110.5
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,99
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,93.8
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,85.4
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,90.9
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,102.6
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,95.8
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,87.7
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,98.9
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,89.9
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,55.3
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,76.1
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,82.8
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,103.4
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,57.4
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,84.5
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,83.5
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,66.9
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,65.9
2025,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,69.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,66.4
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,66.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,50.4
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,42.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,61.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,86
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,54.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,60.7
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,60.3
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,63.6
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,94.3
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,54.6
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,62.5
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,75.3
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,48.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,55.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,47.7
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,60.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,75.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,69.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,52
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,78.2
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,68.1
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,42
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,87.4
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,85
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,68.6
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,71.7
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,62.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,88.4
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,76.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,74.9
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,85.3
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,95.1
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,88.6
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,78.8
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,72.1
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,75.7
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,61.3
2025,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,73.8
2025,2,L'Eixample,10,Sant Antoni,150,80.8
2025,2,L'Eixample,10,Sant Antoni,151,84.9
2025,2,L'Eixample,10,Sant Antoni,152,73.5
2025,2,L'Eixample,10,Sant Antoni,153,68.3
2025,2,L'Eixample,10,Sant Antoni,154,78.6
2025,2,L'Eixample,10,Sant Antoni,155,82.7
2025,2,L'Eixample,10,Sant Antoni,156,66.5
2025,2,L'Eixample,10,Sant Antoni,157,69.7
2025,2,L'Eixample,10,Sant Antoni,158,81.9
2025,2,L'Eixample,10,Sant Antoni,159,92.3
2025,2,L'Eixample,10,Sant Antoni,160,86.5
2025,2,L'Eixample,10,Sant Antoni,161,89.4
2025,2,L'Eixample,10,Sant Antoni,162,80.5
2025,2,L'Eixample,10,Sant Antoni,163,90.1
2025,2,L'Eixample,10,Sant Antoni,164,109.9
2025,2,L'Eixample,10,Sant Antoni,165,100.3
